flight_id,date,day_of_week,carrier,flight_number,tail_number,origin,origin_lat,origin_lon,dest,sched_dep_local,dep_hour,scheduled_arr_local,distance_km,temp_c,wind_speed_kmh,wind_gust_kmh,precip_mm,snowfall_cm,cloud_cover_pct,weather_code,dep_delay_min,arr_delay_min,delayed_15,cancelled,delay_cause,late_aircraft_delay_min,weather_delay_min,inbound_delay,sched_dep_datetime,prev_sched_arr,prev_date,turnaround_minutes,tight_turnaround,delay_probability,risk,reason_type,reason_text,recommended_action
2015-01-11_EV6100,2015-01-11,7,EV,6100,N22909,ORD,41.9796,-87.90446,PIA,20:16,20,21:13,209,-2.6,9.1,16.6,0.4,0.28,100,73,30.0,71.0,1.0,0,nas,0.0,0.0,-17.0,2015-01-11 20:16:00,13:53,2015-01-11,486.0,0,0.8654419468763423,RED,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-05_EV3940,2015-01-05,1,EV,3940,N22971,ORD,41.9796,-87.90446,PNS,08:55,8,11:08,1278,-19.5,12.1,25.6,0.0,0.0,3,0,93.0,97.0,1.0,0,nas,0.0,0.0,0.0,2015-01-05 08:55:00,,,120.0,0,0.6052450991956816,AMBER,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-05_EV4756,2015-01-05,1,EV,4756,N22971,ORD,41.9796,-87.90446,SDF,14:11,14,16:30,462,-15.9,17.3,34.2,0.0,0.0,100,3,114.0,120.0,1.0,0,late_aircraft,73.0,0.0,97.0,2015-01-05 14:11:00,11:08,2015-01-05,316.0,0,0.9192191721769468,RED,cascade,Inbound aircraft 97 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-05_EV6093,2015-01-05,1,EV,6093,N22971,ORD,41.9796,-87.90446,CRW,19:20,19,21:52,669,-15.3,9.9,28.4,0.0,0.0,100,3,28.0,83.0,1.0,0,nas,28.0,0.0,120.0,2015-01-05 19:20:00,16:30,2015-01-05,309.0,0,0.9333062393191044,RED,cascade,Inbound aircraft 120 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_EV4316,2015-01-06,2,EV,4316,N22971,ORD,41.9796,-87.90446,IAD,08:00,8,10:47,948,-17.0,11.5,19.4,0.0,0.0,26,1,28.0,31.0,1.0,0,carrier,2.0,0.0,83.0,2015-01-06 08:00:00,21:52,2015-01-05,760.0,0,0.7295126352392738,RED,cascade,Inbound aircraft 83 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_EV5981,2015-01-09,5,EV,5981,N22971,ORD,41.9796,-87.90446,GRB,09:47,9,10:45,278,-17.1,16.7,38.9,0.0,0.0,45,1,7.0,11.0,0.0,0,none,,,31.0,2015-01-09 09:47:00,10:47,2015-01-06,4427.0,0,0.4441561942026793,AMBER,cascade,Inbound aircraft 31 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_EV6123,2015-01-09,5,EV,6123,N22971,ORD,41.9796,-87.90446,GSP,13:20,13,16:06,930,-16.0,24.1,49.3,0.0,0.0,100,3,3.0,5.0,0.0,0,none,,,11.0,2015-01-09 13:20:00,10:45,2015-01-09,213.0,0,0.6266484086184773,AMBER,weather,Moderate wind gusts (49 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_EV6115,2015-01-09,5,EV,6115,N22971,ORD,41.9796,-87.90446,MSN,18:00,18,18:55,174,-16.6,16.6,36.7,0.0,0.0,12,0,251.0,251.0,1.0,0,carrier,28.0,0.0,5.0,2015-01-09 18:00:00,16:06,2015-01-09,280.0,0,0.6054909934701113,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-10_EV4662,2015-01-10,6,EV,4662,N22971,ORD,41.9796,-87.90446,MCI,12:05,12,13:42,649,-14.5,18.1,36.0,0.0,0.0,45,1,23.0,18.0,1.0,0,weather,0.0,18.0,251.0,2015-01-10 12:05:00,18:55,2015-01-09,1085.0,0,0.5727595687585457,AMBER,cascade,Inbound aircraft 251 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-07_WN429,2015-01-07,3,WN,429,N229WN,DEN,39.85841,-104.667,LAS,06:15,6,07:15,1011,-11.0,10.3,16.9,0.0,0.07,100,71,-2.0,-12.0,0.0,0,none,,,0.0,2015-01-07 06:15:00,,,120.0,0,0.1855541757271984,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-09_WN2496,2015-01-09,5,WN,2496,N229WN,DEN,39.85841,-104.667,PHX,16:00,16,17:55,969,-4.9,8.2,8.3,0.0,0.0,1,0,29.0,34.0,1.0,0,carrier,0.0,0.0,-12.0,2015-01-09 16:00:00,07:15,2015-01-07,3465.0,0,0.4534865270352838,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-10_WN2529,2015-01-10,6,WN,2529,N230WN,DEN,39.85841,-104.667,PHL,08:55,8,14:25,2507,-8.8,8.6,18.4,0.0,0.0,59,2,-5.0,-12.0,0.0,0,none,,,0.0,2015-01-10 08:55:00,,,120.0,0,0.118318012756004,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-05_EV4721,2015-01-05,1,EV,4721,N23139,ORD,41.9796,-87.90446,COS,12:22,12,14:12,1466,-16.5,17.2,38.5,0.0,0.0,100,3,7.0,-6.0,0.0,0,none,,,0.0,2015-01-05 12:22:00,,,120.0,0,0.578360246282964,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-07_EV6171,2015-01-07,3,EV,6171,N23139,DEN,39.85841,-104.667,GUC,11:06,11,12:07,245,-11.0,3.6,13.3,0.0,0.0,100,3,101.0,154.0,1.0,0,nas,28.0,0.0,-6.0,2015-01-07 11:06:00,14:12,2015-01-05,2804.0,0,0.7151997604096301,RED,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-07_EV6035,2015-01-07,3,EV,6035,N23139,DEN,39.85841,-104.667,DRO,14:19,14,15:26,404,-8.0,14.6,21.2,0.0,0.0,88,3,130.0,122.0,1.0,0,late_aircraft,122.0,0.0,154.0,2015-01-07 14:19:00,12:07,2015-01-07,193.0,0,0.8123180440886124,RED,cascade,Inbound aircraft 154 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-07_EV5964,2015-01-07,3,EV,5964,N23139,DEN,39.85841,-104.667,TYS,17:38,17,22:18,1870,-6.1,4.7,11.2,0.0,0.0,69,2,106.0,111.0,1.0,0,late_aircraft,106.0,0.0,122.0,2015-01-07 17:38:00,15:26,2015-01-07,199.0,0,0.7793592344476187,RED,cascade,Inbound aircraft 122 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_EV4202,2015-01-08,4,EV,4202,N23139,DEN,39.85841,-104.667,COS,11:15,11,11:56,117,-1.0,8.5,10.1,0.0,0.0,0,0,9.0,2.0,0.0,0,none,,,111.0,2015-01-08 11:15:00,22:18,2015-01-07,1057.0,0,0.4321285720586943,AMBER,cascade,Inbound aircraft 111 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_EV6098,2015-01-08,4,EV,6098,N23139,DEN,39.85841,-104.667,ELP,15:10,15,16:58,906,3.4,6.8,10.4,0.0,0.0,0,0,27.0,25.0,1.0,0,carrier,0.0,0.0,2.0,2015-01-08 15:10:00,11:56,2015-01-08,235.0,0,0.3788833205883529,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-09_EV4716,2015-01-09,5,EV,4716,N23139,ORD,41.9796,-87.90446,TUL,20:05,20,22:08,941,-18.0,19.6,37.8,0.0,0.0,2,0,126.0,133.0,1.0,0,carrier,40.0,0.0,25.0,2015-01-09 20:05:00,16:58,2015-01-08,1735.0,0,0.7997156988657436,RED,cascade,Inbound aircraft slightly late (25 min),Consider aircraft swap or extend turnaround
2015-01-10_EV6034,2015-01-10,6,EV,6034,N23139,ORD,41.9796,-87.90446,ELM,16:10,16,18:48,911,-8.9,17.3,34.6,0.0,0.0,99,3,-5.0,-11.0,0.0,0,none,,,133.0,2015-01-10 16:10:00,22:08,2015-01-09,1205.0,0,0.3888720771220326,GREEN,cascade,Inbound aircraft 133 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-11_EV4154,2015-01-11,7,EV,4154,N23139,ORD,41.9796,-87.90446,DAY,08:41,8,10:54,386,-8.7,12.0,25.6,0.0,0.0,80,3,-4.0,-18.0,0.0,0,none,,,-11.0,2015-01-11 08:41:00,18:48,2015-01-10,991.0,0,0.1229083139173811,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-11_EV4756,2015-01-11,7,EV,4756,N23139,ORD,41.9796,-87.90446,GRB,13:10,13,14:08,278,-2.3,12.8,26.6,0.0,0.0,81,3,-2.0,-10.0,0.0,0,none,,,-18.0,2015-01-11 13:10:00,10:54,2015-01-11,269.0,0,0.15777743203674,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_EV6157,2015-01-11,7,EV,6157,N23139,ORD,41.9796,-87.90446,DTW,16:06,16,18:29,378,-0.8,11.0,20.9,0.0,0.0,100,3,2.0,-11.0,0.0,0,none,,,-10.0,2015-01-11 16:06:00,14:08,2015-01-11,176.0,0,0.3253447061792655,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_B6112,2015-01-08,4,B6,112,N231JB,ORD,41.9796,-87.90446,BOS,17:20,17,20:34,1395,-12.5,25.6,52.9,0.3,0.21,100,73,51.0,59.0,1.0,0,carrier,23.0,0.0,0.0,2015-01-08 17:20:00,,,120.0,0,0.9913218325038156,RED,weather,Moderate wind gusts (52 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_B6312,2015-01-09,5,B6,312,N231JB,ORD,41.9796,-87.90446,BOS,13:53,13,17:04,1395,-16.0,24.1,49.3,0.0,0.0,100,3,164.0,173.0,1.0,0,carrier,78.0,0.0,59.0,2015-01-09 13:53:00,20:34,2015-01-08,1233.0,0,0.7961488773862478,RED,cascade,Inbound aircraft 59 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_WN4391,2015-01-06,2,WN,4391,N233LV,DEN,39.85841,-104.667,OMA,10:15,10,12:40,760,-4.8,10.5,17.6,0.0,0.0,2,0,27.0,15.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-06 10:15:00,,,120.0,0,0.368295448915917,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-07_WN4655,2015-01-07,3,WN,4655,N234WN,DEN,39.85841,-104.667,SJC,12:10,12,13:55,1526,-10.1,7.4,17.6,0.0,0.0,100,3,6.0,-9.0,0.0,0,none,,,0.0,2015-01-07 12:10:00,,,120.0,0,0.6574567597980012,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_WN805,2015-01-11,7,WN,805,N234WN,DEN,39.85841,-104.667,MSP,13:25,13,16:15,1094,1.6,4.0,6.1,0.0,0.07,99,71,10.0,12.0,0.0,0,none,,,-9.0,2015-01-11 13:25:00,13:55,2015-01-07,5835.0,0,0.2269356734837485,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-07_WN958,2015-01-07,3,WN,958,N235WN,DEN,39.85841,-104.667,DAL,20:00,20,22:55,1048,-8.8,10.2,9.0,0.0,0.0,6,0,67.0,54.0,1.0,0,late_aircraft,51.0,0.0,0.0,2015-01-07 20:00:00,,,120.0,0,0.5099038493805083,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-09_WN4541,2015-01-09,5,WN,4541,N235WN,DEN,39.85841,-104.667,LAX,16:45,16,18:25,1387,-4.9,8.2,8.3,0.0,0.0,1,0,1.0,-24.0,0.0,0,none,,,54.0,2015-01-09 16:45:00,22:55,2015-01-07,2685.0,0,0.4947235480179949,AMBER,cascade,Inbound aircraft 54 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-10_B61306,2015-01-10,6,B6,1306,N236JB,ORD,41.9796,-87.90446,JFK,06:00,6,09:07,1191,-20.6,13.9,25.9,0.0,0.0,0,0,-8.0,-8.0,0.0,0,none,,,0.0,2015-01-10 06:00:00,,,120.0,0,0.3000733859778128,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-05_UA1211,2015-01-05,1,UA,1211,N23707,ORD,41.9796,-87.90446,LGA,15:01,15,18:13,1180,-15.6,15.3,34.2,0.0,0.0,100,3,214.0,201.0,1.0,0,late_aircraft,146.0,0.0,0.0,2015-01-05 15:01:00,,,120.0,0,0.6295421505797792,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-05_UA1201,2015-01-05,1,UA,1201,N23707,ORD,41.9796,-87.90446,BOS,21:10,21,00:30,1395,-14.6,10.2,19.8,0.4,0.28,100,73,330.0,314.0,1.0,0,late_aircraft,246.0,68.0,201.0,2015-01-05 21:10:00,18:13,2015-01-05,369.0,0,0.9072647112946374,RED,cascade,Inbound aircraft 201 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_UA1757,2015-01-06,2,UA,1757,N23707,ORD,41.9796,-87.90446,SNA,17:20,17,19:53,2778,-13.5,19.8,42.1,0.0,0.0,90,3,13.0,-9.0,0.0,0,none,,,314.0,2015-01-06 17:20:00,00:30,2015-01-05,1210.0,0,0.5167107661434376,AMBER,cascade,Inbound aircraft 314 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_UA1201,2015-01-08,4,UA,1201,N23707,ORD,41.9796,-87.90446,LGA,09:00,9,12:08,1180,-22.9,18.3,34.6,0.0,0.0,100,3,-2.0,-14.0,0.0,0,none,,,-9.0,2015-01-08 09:00:00,19:53,2015-01-06,2380.0,0,0.526163448515154,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_UA1582,2015-01-08,4,UA,1582,N23707,ORD,41.9796,-87.90446,MSY,15:31,15,17:59,1347,-14.4,25.0,50.4,0.6,0.42,100,73,73.0,79.0,1.0,0,late_aircraft,42.0,31.0,-14.0,2015-01-08 15:31:00,12:08,2015-01-08,391.0,0,0.940345023357396,RED,weather,Moderate wind gusts (50 km/h),"Monitor weather, prepare for ground stop"
2015-01-11_UA1747,2015-01-11,7,UA,1747,N23707,ORD,41.9796,-87.90446,MIA,08:55,8,13:01,1926,-8.7,12.0,25.6,0.0,0.0,80,3,-3.0,-8.0,0.0,0,none,,,79.0,2015-01-11 08:55:00,17:59,2015-01-08,3924.0,0,0.148414298171435,GREEN,cascade,Inbound aircraft 79 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-11_UA1757,2015-01-11,7,UA,1757,N23707,ORD,41.9796,-87.90446,SNA,16:55,16,19:28,2778,-0.8,11.0,20.9,0.0,0.0,100,3,6.0,-9.0,0.0,0,none,,,-8.0,2015-01-11 16:55:00,13:01,2015-01-11,480.0,0,0.2203113539611216,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-07_UA1237,2015-01-07,3,UA,1237,N23708,ORD,41.9796,-87.90446,LAS,17:00,17,19:06,2437,-18.9,15.8,42.1,0.0,0.0,19,0,33.0,7.0,1.0,0,none,,,0.0,2015-01-07 17:00:00,,,120.0,0,0.5894603030152114,AMBER,weather,Moderate wind gusts (42 km/h),"Monitor weather, prepare for ground stop"
2015-01-08_UA1692,2015-01-08,4,UA,1692,N23708,DEN,39.85841,-104.667,DSM,12:36,12,15:15,948,2.4,7.4,14.8,0.0,0.0,0,0,12.0,8.0,0.0,0,none,,,7.0,2015-01-08 12:36:00,19:06,2015-01-07,1176.0,0,0.2635437670139865,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-09_UA1247,2015-01-09,5,UA,1247,N23708,ORD,41.9796,-87.90446,BDL,13:21,13,16:29,1260,-16.0,24.1,49.3,0.0,0.0,100,3,34.0,21.0,1.0,0,weather,0.0,21.0,8.0,2015-01-09 13:21:00,15:15,2015-01-08,1485.0,0,0.6577538247255131,AMBER,weather,Moderate wind gusts (49 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_UA1617,2015-01-09,5,UA,1617,N23708,ORD,41.9796,-87.90446,MSP,20:20,20,21:51,538,-18.0,19.6,37.8,0.0,0.0,2,0,107.0,99.0,1.0,0,weather,0.0,99.0,21.0,2015-01-09 20:20:00,16:29,2015-01-09,419.0,0,0.7506266814644356,RED,cascade,Inbound aircraft slightly late (21 min),Consider aircraft swap or extend turnaround
2015-01-11_UA1134,2015-01-11,7,UA,1134,N23708,ORD,41.9796,-87.90446,CLE,19:15,19,21:33,507,-2.3,9.3,16.9,0.4,0.28,100,73,151.0,163.0,1.0,0,late_aircraft,113.0,38.0,99.0,2015-01-11 19:15:00,21:51,2015-01-09,2815.0,0,0.8631946774673612,RED,cascade,Inbound aircraft 99 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_UA1052,2015-01-06,2,UA,1052,N23721,ORD,41.9796,-87.90446,EWR,06:00,6,09:05,1157,-15.4,10.9,17.3,0.0,0.0,96,3,23.0,13.0,1.0,0,none,,,0.0,2015-01-06 06:00:00,,,120.0,0,0.426326902982119,AMBER,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-10_WN3794,2015-01-10,6,WN,3794,N237WN,DEN,39.85841,-104.667,MCI,18:20,18,20:50,858,2.1,10.3,15.1,0.0,0.0,53,2,20.0,14.0,1.0,0,none,,,0.0,2015-01-10 18:20:00,,,120.0,0,0.2550573765539126,GREEN,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-06_B6312,2015-01-06,2,B6,312,N238JB,ORD,41.9796,-87.90446,BOS,13:53,13,17:04,1395,-13.4,19.9,33.1,0.0,0.0,90,3,14.0,37.0,0.0,0,nas,0.0,0.0,0.0,2015-01-06 13:53:00,,,120.0,0,0.6103117072669209,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-05_WN1030,2015-01-05,1,WN,1030,N238WN,DEN,39.85841,-104.667,SJC,11:50,11,13:30,1526,-2.8,15.1,34.9,0.0,0.0,100,3,5.0,-9.0,0.0,0,none,,,0.0,2015-01-05 11:50:00,,,120.0,0,0.6091320598801232,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-09_WN436,2015-01-09,5,WN,436,N238WN,DEN,39.85841,-104.667,CMH,10:15,10,14:55,1857,-11.7,5.5,11.2,0.0,0.0,26,1,16.0,16.0,1.0,0,carrier,0.0,0.0,-9.0,2015-01-09 10:15:00,13:30,2015-01-05,5665.0,0,0.394388487784007,GREEN,demand,High-demand travel day,Pre-position standby crew
2015-01-05_WN3039,2015-01-05,1,WN,3039,N239WN,DEN,39.85841,-104.667,SLC,08:30,8,10:00,629,-12.6,12.6,28.8,0.0,0.0,100,3,6.0,3.0,0.0,0,none,,,0.0,2015-01-05 08:30:00,,,120.0,0,0.3372737367316225,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-05_WN2237,2015-01-05,1,WN,2237,N239WN,DEN,39.85841,-104.667,OKC,12:40,12,15:05,797,0.8,14.5,33.5,0.0,0.0,93,3,26.0,23.0,1.0,0,carrier,1.0,0.0,3.0,2015-01-05 12:40:00,10:00,2015-01-05,250.0,0,0.7051719471364869,RED,demand,High-demand travel day,Pre-position standby crew
2015-01-07_WN211,2015-01-07,3,WN,211,N239WN,DEN,39.85841,-104.667,AUS,12:05,12,15:05,1247,-10.1,7.4,17.6,0.0,0.0,100,3,24.0,29.0,1.0,0,late_aircraft,19.0,0.0,23.0,2015-01-07 12:05:00,15:05,2015-01-05,2845.0,0,0.8087955454207731,RED,cascade,Inbound aircraft slightly late (23 min),Consider aircraft swap or extend turnaround
2015-01-07_WN4425,2015-01-07,3,WN,4425,N239WN,DEN,39.85841,-104.667,BNA,17:25,17,20:50,1632,-6.1,4.7,11.2,0.0,0.0,69,2,36.0,39.0,1.0,0,late_aircraft,26.0,0.0,29.0,2015-01-07 17:25:00,15:05,2015-01-07,320.0,0,0.6034519217954081,AMBER,cascade,Inbound aircraft slightly late (29 min),Consider aircraft swap or extend turnaround
2015-01-09_WN471,2015-01-09,5,WN,471,N239WN,DEN,39.85841,-104.667,SNA,08:55,8,10:20,1362,-14.8,8.7,15.5,0.0,0.0,38,1,0.0,-5.0,0.0,0,none,,,39.0,2015-01-09 08:55:00,20:50,2015-01-07,2370.0,0,0.2562295378296792,GREEN,cascade,Inbound aircraft 39 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_WN827,2015-01-09,5,WN,827,N240WN,DEN,39.85841,-104.667,JAX,13:55,13,19:00,2329,-7.0,3.6,8.3,0.0,0.0,95,3,-5.0,-7.0,0.0,0,none,,,0.0,2015-01-09 13:55:00,,,120.0,0,0.2747681730763956,GREEN,demand,High-demand travel day,Pre-position standby crew
2015-01-10_WN3015,2015-01-10,6,WN,3015,N240WN,DEN,39.85841,-104.667,TUS,08:50,8,10:50,1028,-8.8,8.6,18.4,0.0,0.0,59,2,-4.0,-14.0,0.0,0,none,,,-7.0,2015-01-10 08:50:00,19:00,2015-01-09,1135.0,0,0.1041050212723748,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-11_WN4013,2015-01-11,7,WN,4013,N240WN,DEN,39.85841,-104.667,AUS,12:05,12,15:05,1247,2.2,4.1,7.6,0.0,0.0,99,3,-2.0,0.0,0.0,0,none,,,-14.0,2015-01-11 12:05:00,10:50,2015-01-10,1635.0,0,0.1792746207451837,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_WN4425,2015-01-11,7,WN,4425,N240WN,DEN,39.85841,-104.667,BNA,17:25,17,20:50,1632,1.3,2.7,5.4,0.0,0.0,71,2,1.0,-5.0,0.0,0,none,,,0.0,2015-01-11 17:25:00,15:05,2015-01-11,320.0,0,0.4310526507971564,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-05_EV6183,2015-01-05,1,EV,6183,N24103,DEN,39.85841,-104.667,LBB,11:04,11,13:31,734,-2.8,15.1,34.9,0.0,0.0,100,3,26.0,18.0,1.0,0,late_aircraft,18.0,0.0,0.0,2015-01-05 11:04:00,,,120.0,0,0.6129573692470693,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-05_EV6161,2015-01-05,1,EV,6161,N24103,DEN,39.85841,-104.667,LBB,15:11,15,17:38,734,2.9,11.0,22.7,0.0,0.0,100,3,28.0,25.0,1.0,0,late_aircraft,25.0,0.0,18.0,2015-01-05 15:11:00,13:31,2015-01-05,247.0,0,0.8827919236866927,RED,cascade,Inbound aircraft slightly late (18 min),Consider aircraft swap or extend turnaround
2015-01-06_EV6099,2015-01-06,2,EV,6099,N24103,DEN,39.85841,-104.667,SHV,10:06,10,13:18,1275,-4.8,10.5,17.6,0.0,0.0,2,0,84.0,98.0,1.0,0,carrier,0.0,0.0,25.0,2015-01-06 10:06:00,17:38,2015-01-05,1135.0,0,0.2376299907901648,GREEN,cascade,Inbound aircraft slightly late (25 min),Consider aircraft swap or extend turnaround
2015-01-07_EV6127,2015-01-07,3,EV,6127,N24103,ORD,41.9796,-87.90446,CLT,18:03,18,20:55,964,-19.8,13.2,35.3,0.0,0.0,9,0,0.0,-6.0,0.0,0,none,,,98.0,2015-01-07 18:03:00,13:18,2015-01-06,1917.0,0,0.8121176222236444,RED,cascade,Inbound aircraft 98 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_EV5925,2015-01-08,4,EV,5925,N24103,ORD,41.9796,-87.90446,FSD,10:00,10,11:43,744,-21.4,19.0,36.4,0.0,0.0,100,3,41.0,40.0,1.0,0,late_aircraft,40.0,0.0,-6.0,2015-01-08 10:00:00,20:55,2015-01-07,957.0,0,0.5092644442743735,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-09_EV4601,2015-01-09,5,EV,4601,N24103,DEN,39.85841,-104.667,LBB,11:03,11,13:30,734,-10.9,2.5,8.3,0.0,0.0,7,0,50.0,43.0,1.0,0,carrier,11.0,0.0,0.0,2015-01-09 11:03:00,19:07,2015-01-08,1058.0,0,0.640866530369036,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-09_EV6156,2015-01-09,5,EV,6156,N24103,DEN,39.85841,-104.667,MSN,15:10,15,18:20,1329,-5.2,6.1,10.8,0.0,0.0,15,0,33.0,21.0,1.0,0,late_aircraft,21.0,0.0,43.0,2015-01-09 15:10:00,13:30,2015-01-09,247.0,0,0.7345278811040642,RED,cascade,Inbound aircraft 43 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-10_EV4737,2015-01-10,6,EV,4737,N24103,ORD,41.9796,-87.90446,PIA,13:10,13,14:07,209,-12.4,18.7,39.2,0.0,0.0,7,0,-8.0,-5.0,0.0,0,none,,,21.0,2015-01-10 13:10:00,18:20,2015-01-09,1320.0,0,0.2340922472701677,GREEN,cascade,Inbound aircraft slightly late (21 min),Consider aircraft swap or extend turnaround
2015-01-10_EV3260,2015-01-10,6,EV,3260,N24103,ORD,41.9796,-87.90446,ORF,16:15,16,19:22,1154,-8.9,17.3,34.6,0.0,0.0,99,3,25.0,7.0,1.0,0,none,,,-5.0,2015-01-10 16:15:00,14:07,2015-01-10,185.0,0,0.36948470268241,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_EV4733,2015-01-11,7,EV,4733,N24103,ORD,41.9796,-87.90446,ICT,12:04,12,14:05,946,-3.5,12.0,25.6,0.0,0.0,86,3,2.0,25.0,0.0,0,nas,0.0,0.0,7.0,2015-01-11 12:04:00,19:22,2015-01-10,1189.0,0,0.1600765887697605,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_EV3963,2015-01-11,7,EV,3963,N24103,ORD,41.9796,-87.90446,TYS,16:25,16,19:00,764,-0.8,11.0,20.9,0.0,0.0,100,3,90.0,82.0,1.0,0,carrier,19.0,0.0,25.0,2015-01-11 16:25:00,14:05,2015-01-11,261.0,0,0.4039112313491219,AMBER,cascade,Inbound aircraft slightly late (25 min),Consider aircraft swap or extend turnaround
2015-01-06_EV6115,2015-01-06,2,EV,6115,N24128,ORD,41.9796,-87.90446,MSN,18:00,18,18:55,174,-14.1,20.4,43.6,0.0,0.0,90,3,20.0,20.0,1.0,0,late_aircraft,20.0,0.0,0.0,2015-01-06 18:00:00,,,120.0,0,0.6215320313035014,AMBER,weather,Moderate wind gusts (43 km/h),"Monitor weather, prepare for ground stop"
2015-01-07_EV5919,2015-01-07,3,EV,5919,N24128,ORD,41.9796,-87.90446,MSN,09:57,9,10:52,174,-19.2,22.1,50.0,0.0,0.0,47,1,55.0,60.0,1.0,0,carrier,22.0,0.0,20.0,2015-01-07 09:57:00,18:55,2015-01-06,957.0,0,0.6674780693348055,AMBER,cascade,Inbound aircraft slightly late (20 min),Consider aircraft swap or extend turnaround
2015-01-07_EV4727,2015-01-07,3,EV,4727,N24128,ORD,41.9796,-87.90446,DAY,13:25,13,15:42,386,-18.4,25.2,52.2,0.0,0.0,25,1,3.0,8.0,0.0,0,none,,,60.0,2015-01-07 13:25:00,10:52,2015-01-07,208.0,0,0.7485930538245367,RED,cascade,Inbound aircraft 60 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_EV5988,2015-01-08,4,EV,5988,N24128,DEN,39.85841,-104.667,SDF,10:00,10,14:32,1648,-3.6,6.6,10.4,0.0,0.0,0,0,50.0,23.0,1.0,0,carrier,0.0,0.0,8.0,2015-01-08 10:00:00,15:42,2015-01-07,1235.0,0,0.1718311537073895,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_EV3961,2015-01-08,4,EV,3961,N24128,ORD,41.9796,-87.90446,TYS,18:16,18,20:50,764,-11.2,28.8,60.1,0.2,0.14,99,71,192.0,189.0,1.0,0,late_aircraft,189.0,0.0,23.0,2015-01-08 18:16:00,14:32,2015-01-08,496.0,0,0.9908989591376846,RED,cascade,Inbound aircraft slightly late (23 min),Consider aircraft swap or extend turnaround
